Species	Symbol	Ensembl	Family	Entrez ID
Canis_familiaris	DOT1L	ENSCAFG00000019420	Others	-
Canis_familiaris	HCFC1	ENSCAFG00000019428	Others	492246
Canis_familiaris	NELFB	ENSCAFG00000019450	GTF	491230
Canis_familiaris	FLNA	ENSCAFG00000019521	Others	481084
Canis_familiaris	EDF1	ENSCAFG00000019544	Others	480674
Canis_familiaris	IKBKG	ENSCAFG00000019605	Others	612576
Canis_familiaris	NOTCH1	ENSCAFG00000019633	Notch	480676
Canis_familiaris	MED16	ENSCAFG00000019659	Mediator complex	485094
Canis_familiaris	ELANE	ENSCAFG00000019669	Others	442980
Canis_familiaris	PARK7	ENSCAFG00000019674	Others	479595
Canis_familiaris	AXIN1	ENSCAFG00000019684	Others	490099
Canis_familiaris	CTNNBIP1	ENSCAFG00000019744	Casein	479600
Canis_familiaris	MED22	ENSCAFG00000019760	Mediator complex	480680
Canis_familiaris	REXO4	ENSCAFG00000019767	Others	491271
Canis_familiaris	LRIF1	ENSCAFG00000019770	Others	479906
Canis_familiaris	RBM15	ENSCAFG00000019789	RNA binding protein	479909
Canis_familiaris	-	ENSCAFG00000019817	Bromodomain	480682
Canis_familiaris	CHMP1A	ENSCAFG00000019822	Others	489656
Canis_familiaris	WDR5	ENSCAFG00000019830	WD	608113
Canis_familiaris	CBFA2T3	ENSCAFG00000019852	Others	489660
Canis_familiaris	TAF13	ENSCAFG00000019855	TATA-box	100688743
Canis_familiaris	BANP	ENSCAFG00000019894	Others	479618
Canis_familiaris	MED27	ENSCAFG00000019900	Mediator complex	612800
Canis_familiaris	ABL1	ENSCAFG00000019938	Others	491292
Canis_familiaris	TAF1C	ENSCAFG00000019962	TATA-box	609622
Canis_familiaris	HSBP1	ENSCAFG00000019973	Heat shock protein	100856736
Canis_familiaris	CDYL2	ENSCAFG00000020020	Chromodomain Y	-
Canis_familiaris	WWOX	ENSCAFG00000020031	WW	610120
Canis_familiaris	TERF2IP	ENSCAFG00000020066	Others	479643
Canis_familiaris	ENG	ENSCAFG00000020106	Others	609166
Canis_familiaris	DNTTIP2	ENSCAFG00000020128	Others	490154
Canis_familiaris	FAM129B	ENSCAFG00000020131	FAM	609251
Canis_familiaris	DR1	ENSCAFG00000020141	Others	479943
Canis_familiaris	MTF2	ENSCAFG00000020147	Others	479948
Canis_familiaris	BRDT	ENSCAFG00000020168	Bromodomain	479954
Canis_familiaris	GTF2B	ENSCAFG00000020209	GTF	479960
Canis_familiaris	WWP2	ENSCAFG00000020247	WW	479672
Canis_familiaris	BCL10	ENSCAFG00000020285	BCL	490183
Canis_familiaris	PRMT7	ENSCAFG00000020312	Arginine methyltransferase	479677
Canis_familiaris	TRADD	ENSCAFG00000020382	Others	611262
Canis_familiaris	CTH	ENSCAFG00000020417	Others	479991
Canis_familiaris	DEPDC1	ENSCAFG00000020429	Others	479992
Canis_familiaris	BIRC2	ENSCAFG00000023029	Others	479464
Canis_familiaris	RHOA	ENSCAFG00000023066	Others	403954
Canis_familiaris	PRMT6	ENSCAFG00000023098	Arginine methyltransferase	490133
Canis_familiaris	MCIDAS	ENSCAFG00000023182	Others	100686861
Canis_familiaris	ERBB4	ENSCAFG00000023258	Erbb2	488508
Canis_familiaris	HTATSF1	ENSCAFG00000023294	Others	481062
Canis_familiaris	S100A12	ENSCAFG00000023324	Others	100683919
Canis_familiaris	MED31	ENSCAFG00000023445	Mediator complex	-
Canis_familiaris	-	ENSCAFG00000023746	Others	-
Canis_familiaris	CCDC59	ENSCAFG00000023758	Coiled-coil	611585
Canis_familiaris	-	ENSCAFG00000024146	TEF	492034
Canis_familiaris	HEXIM1	ENSCAFG00000024148	Others	606811
Canis_familiaris	TAF12	ENSCAFG00000024324	TATA-box	-
Canis_familiaris	ARGLU1	ENSCAFG00000024434	Others	-
Canis_familiaris	-	ENSCAFG00000024739	Tripartite motif	609728
Canis_familiaris	TRIM22	ENSCAFG00000024867	Tripartite motif	485284
Canis_familiaris	BTN1A1	ENSCAFG00000025038	Others	100855656
Canis_familiaris	HNRNPD	ENSCAFG00000025045	HNRNP	478450
Canis_familiaris	ATN1	ENSCAFG00000025195	Others	-
Canis_familiaris	PML	ENSCAFG00000025384	Others	487641
Canis_familiaris	-	ENSCAFG00000028476	Others	-
Canis_familiaris	PDLIM1	ENSCAFG00000028553	Others	-
Canis_familiaris	FHL5	ENSCAFG00000028858	FHL	475000
Canis_familiaris	CAVIN1	ENSCAFG00000028879	Others	100855435
Canis_familiaris	SAP30BP	ENSCAFG00000028956	SAP	608519
Canis_familiaris	MTPN	ENSCAFG00000028992	Others	403487
Canis_familiaris	RIPPLY1	ENSCAFG00000029100	Others	610288
Canis_familiaris	BEND3	ENSCAFG00000029143	Others	481949
Canis_familiaris	ABT1	ENSCAFG00000029249	Others	100856389
Canis_familiaris	CDK13	ENSCAFG00000029250	Cyclin	475874
Canis_familiaris	-	ENSCAFG00000029350	Others	106559800
Canis_familiaris	BASP1	ENSCAFG00000029396	Others	612722
Canis_familiaris	SPAG8	ENSCAFG00000029463	Others	102152667
Canis_familiaris	-	ENSCAFG00000029636	SUPT	608365
Canis_familiaris	BRMS1L	ENSCAFG00000029732	Other_CRF	480292
Canis_familiaris	DUSP26	ENSCAFG00000029801	Others	608368
Canis_familiaris	C1D	ENSCAFG00000030099	Other_Co-activator/repressors	612549
Canis_familiaris	RFXAP	ENSCAFG00000030114	Others	-
Canis_familiaris	-	ENSCAFG00000030164	Others	-
Canis_familiaris	RNF8	ENSCAFG00000030176	Ring finger protein	481775
Canis_familiaris	CDK9	ENSCAFG00000030200	Cyclin	-
Canis_familiaris	PNRC2	ENSCAFG00000030375	Others	100855478
Canis_familiaris	MED18	ENSCAFG00000030600	Mediator complex	487334
Canis_familiaris	MYCBP	ENSCAFG00000030622	Others	475323
Canis_familiaris	PID1	ENSCAFG00000030640	Others	100685906
Canis_familiaris	ZNF593	ENSCAFG00000030699	Zinc finger	-
Canis_familiaris	PNRC1	ENSCAFG00000030839	Others	100683541
Canis_familiaris	-	ENSCAFG00000031153	Others	-
Canis_familiaris	MED21	ENSCAFG00000031336	Mediator complex	477664
Canis_familiaris	PYGO2	ENSCAFG00000031371	Others	490440
Canis_familiaris	-	ENSCAFG00000031512	Histone cluster 1 H1	488269
Canis_familiaris	SFR1	ENSCAFG00000031542	Others	609700
Canis_familiaris	VGLL4	ENSCAFG00000031595	Vestigial like	607588
Canis_familiaris	SNAPC2	ENSCAFG00000031676	Others	611568
Canis_familiaris	CD3D	ENSCAFG00000031719	Others	479419
Canis_familiaris	CBX8	ENSCAFG00000031851	Chromobox	608591
Canis_familiaris	RITA1	ENSCAFG00000031897	Others	611076
Canis_familiaris	NRBF2	ENSCAFG00000031936	Nuclear receptor coactivator	479220
Canis_familiaris	FGF1	ENSCAFG00000031965	FGF	607724
Canis_familiaris	APEX1	ENSCAFG00000032033	Others	482558
Canis_familiaris	SAP18	ENSCAFG00000032070	SAP	609404
Canis_familiaris	GTF2H4	ENSCAFG00000032081	GTF	100856712
Canis_familiaris	CBX2	ENSCAFG00000032086	Chromobox	483349
Canis_familiaris	VGLL3	ENSCAFG00000032508	Vestigial like	607015
Canis_familiaris	TFB2M	ENSCAFG00000032694	Others	480102
Canis_familiaris	FGF10	ENSCAFG00000032695	FGF	612454
Canis_familiaris	-	ENSCAFG00000032728	SET	608952
Canis_familiaris	GTF2H5	ENSCAFG00000032740	GTF	612182
